Date,ANZ,r_ANZ,CBA,r_CBA,NAB,r_NAB,WBC,r_WBC,STW,r_STW,SPY,SPYnoNA,r_SPY,OZR,r_OZR,PR,AXEJ,r_AXEJ,CR_AU,XLE,XLEnoNA,r_XLE,KOL,KOLnoNA,r_KOL,r_CoalPTF,r_KOL_v2,CR_US,ARCH,ARCHnoNA,r_ARCH,ARLP,ARLPnoNA,r_ARLP,BTU,BTUnoNA,r_BTU,CEIX,CEIXnoNA,r_CEIX,HCC,HCCnoNA,r_HCC,CoalValue,r_CoalValue
25/05/2015,20.823509,0.838901302,55.568367,1.065198411,20.378836,0.898734171,21.26403,1.221022977,36.885864,0.855490141,#N/A,182.786942,0,5.672033,0.903962439,0.048472298,11740.55,1.173154329,0.317664188,#N/A,56.28474,0,#N/A,13.36,0,0,0,0,,,,#N/A,14.13679,0,,,,,,,,,,14.13679,0
26/05/2015,21.061897,1.138298977,55.99176,0.759043655,20.664495,1.392009887,21.709181,2.071834582,37.22739,0.921639245,180.82164,180.82164,-1.081009215,5.703935,0.560868027,-0.360771219,11823.95,0.707847383,-0.213791863,55.393452,55.393452,-1.596205863,13.05,13.05,-2.347703434,-4.431843143,-2.347703434,-1.041244948,,,,13.52395,13.52395,-4.431843143,,,,,,,,,,13.52395,-4.431843143
27/05/2015,20.952368,-0.521390762,55.654373,-0.6043882,20.39707,-1.302574713,21.418861,-1.346336963,36.947334,-0.755128744,182.538055,182.538055,0.944754077,5.640133,-1.124864074,-0.36973533,11690.02,-1.139164916,-0.384036173,55.2952,55.2952,-0.177528634,13.03,13.03,-0.153374263,0.272190128,-0.153374263,-1.105374652,,,,13.560811,13.560811,0.272190128,,,,,,,,,,13.560811,0.272190128
28/05/2015,21.081226,0.613121037,55.237614,-0.751652078,20.324142,-0.358182256,21.367252,-0.241241942,36.85854,-0.240615111,182.332077,182.332077,-0.112904841,5.576328,-1.137715153,-0.897100042,11666.87,-0.198228511,0.0423866,55.077641,55.077641,-0.394226115,12.7599,12.7599,-2.094695024,1.047835064,-2.094695024,-1.47164951,,,,13.703653,13.703653,1.047835064,,,,,,,,,,13.703653,1.047835064
29/05/2015,21.384041,1.426201478,56.289448,1.88629588,20.858988,2.597549397,21.651114,1.319743851,37.316212,1.234052817,181.199219,181.199219,-0.623253997,5.576328,0,-1.234052817,11815.57,1.266495199,0.032442383,55.014484,55.014484,-0.114734831,12.64,12.64,-0.944105218,0.837116251,-0.944105218,-0.072040104,,,,13.81885,13.81885,0.837116251,,,,,,,,,,13.81885,0.837116251
1/06/2015,21.081226,-1.426201478,55.88591,-0.719480192,20.68273,-0.848588196,21.367252,-1.319743851,36.974667,-0.919486782,181.568314,181.568314,0.203488512,5.60823,0.570466647,1.489953429,11823.91,0.070559931,0.990046713,54.874134,54.874134,-0.255440607,12.61,12.61,-0.237623874,1.094378017,-0.237623874,-0.446457406,,,,13.970911,13.970911,1.094378017,,,,,,,,,,13.970911,1.094378017
2/06/2015,20.810621,-1.291939999,54.906845,-1.767426916,20.269438,-2.018481816,20.86404,-2.383236666,36.359901,-1.676645594,181.388046,181.388046,-0.099333162,5.531667,-1.374594497,0.302051097,11600.17,-1.910399936,-0.233754342,55.253101,55.253101,0.688237557,12.76,12.76,1.182512794,0.657454573,1.182512794,1.133563385,,,,14.063066,14.063066,0.657454573,,,,,,,,,,14.063066,0.657454573
3/06/2015,20.56579,-1.183446566,53.960861,-1.737903451,20.056719,-1.055002454,20.567272,-1.432602837,35.970547,-1.076608182,181.868652,181.868652,0.264609728,5.538048,0.115287534,1.191895716,11446.87,-1.330342299,-0.253734117,54.874134,54.874134,-0.688237557,12.84,12.84,0.625002035,-1.186577032,0.625002035,-0.033579571,,,,13.897183,13.897183,-1.186577032,,,,,,,,,,13.897183,-1.186577032
4/06/2015,20.295189,-1.324515284,53.279491,-1.270751459,19.643425,-2.082153311,20.257601,-1.51709934,35.526554,-1.242004784,180.33252,180.33252,-0.848225422,5.423203,-2.095549179,-0.853544395,11251.36,-1.722731995,-0.480727211,54.130196,54.130196,-1.364990823,12.57,12.57,-2.125227566,-2.518160998,-2.125227566,-1.048931121,,,,13.551599,13.551599,-2.518160998,,,,,,,,,,13.551599,-2.518160998
5/06/2015,20.082573,-1.053143882,53.114113,-0.31087984,19.357771,-1.46487358,20.122122,-0.671027428,35.499226,-0.076952344,180.02356,180.02356,-0.171474879,5.416822,-0.117730369,-0.040778025,11237.28,-0.125218793,-0.048266449,54.509186,54.509186,0.697705621,12.5,12.5,-0.558437829,0,-0.558437829,-0.010119915,,,,13.551599,13.551599,0,,,,,,,,,,13.551599,0
9/06/2015,20.076128,-0.032097652,52.803192,-0.587103105,19.205828,-0.788016628,20.225346,0.511676347,35.280647,-0.617632345,178.890732,178.890732,-0.631254752,5.391302,-0.472238243,0.145394103,11253.53,0.144503491,0.762135837,54.193367,54.193367,-0.581071704,12.42,12.42,-0.64205678,-4.165850331,-0.64205678,0.007493494,,,,12.998657,12.998657,-4.165850331,,,,,,,,,,12.998657,-4.165850331
10/06/2015,20.031031,-0.22488264,52.86272,0.11267211,19.345613,0.725190078,20.231792,0.031865823,35.362614,0.23205904,181.036224,181.036224,1.192196014,5.410442,0.354387588,0.122328548,11417.07,1.442774667,1.210715627,54.860096,54.860096,1.222771453,12.45,12.45,0.241254641,-3.940480142,0.241254641,-0.65648633,,,,12.496408,12.496408,-3.940480142,,,,,,,,,,12.496408,-3.940480142
11/06/2015,20.494921,2.289447821,53.855022,1.859729378,19.758905,2.113860038,20.625336,1.926499443,35.813454,1.266847249,181.619781,181.619781,0.321824261,5.512527,1.869234864,0.602387616,11652.25,2.038969053,0.772121804,54.614449,54.614449,-0.448775398,12.32,12.32,-1.049666481,-0.4064615,-1.049666481,-1.191223416,,,,12.445718,12.445718,-0.4064615,,,,,,,,,,12.445718,-0.4064615
12/06/2015,20.43049,-0.314870647,53.861629,0.01226737,19.606958,-0.771977257,20.431789,-0.94282507,35.765629,-0.133628443,180.229507,180.229507,-0.768430884,5.493386,-0.347831557,-0.214203114,11653.9,0.014159353,0.147787796,54.003895,54.003895,-1.124230785,12.2,12.2,-0.978800637,-2.132893454,-0.978800637,-0.253998797,,,,12.183075,12.183075,-2.132893454,,,,,,,,,,12.183075,-2.132893454
15/06/2015,20.520691,0.440530132,54.17255,0.575599058,19.771065,0.833500199,20.464048,0.157761812,35.704151,-0.17203919,179.457138,179.457138,-0.429468371,5.416822,-1.403552653,-1.231513463,11379.01,-2.387045775,-2.215006586,53.877552,53.877552,-0.234225738,12.01,12.01,-1.569631565,-0.683133184,-1.569631565,-0.739541446,,,,12.100132,12.100132,-0.683133184,,,,,,,,,,12.100132,-0.683133184
16/06/2015,20.726864,0.999694246,54.496696,0.596575339,19.929085,0.796071725,20.838232,1.811978602,35.724648,0.057391419,180.435486,180.435486,0.54369017,5.372161,-0.827904819,-0.885296238,11233.87,-1.283710816,-1.341102234,54.298645,54.298645,0.778535646,11.98,11.98,-0.25010434,0,-0.25010434,-0.485202515,,,,12.100132,12.100132,0,,,,,,,,,,12.100132,0
17/06/2015,21.171423,2.122166399,55.740368,2.256454813,20.281599,1.753379929,21.225321,1.840547932,36.120823,1.102864273,180.727295,180.727295,0.161594206,5.423203,0.945635189,-0.157229084,11410.99,1.564360408,0.461496135,54.165302,54.165302,-0.245875373,12,12,0.16680571,-1.419013436,0.16680571,-0.118592821,,,,11.929642,11.929642,-1.419013436,,,,,,,,,,11.929642,-1.419013436
18/06/2015,20.855722,-1.50239536,55.03915,-1.265987392,20.135727,-0.721832183,20.954359,-1.284816421,35.608524,-1.428446605,182.606735,182.606735,1.034561372,5.378542,-0.826926659,0.601519946,11373.83,-0.32618237,1.102264235,54.130196,54.130196,-0.064833722,11.97,11.97,-0.250313022,-1.165467258,-0.250313022,-1.229230604,,,,11.791413,11.791413,-1.165467258,,,,,,,,,,11.791413,-1.165467258
19/06/2015,21.107,1.197639197,55.879292,1.514911411,20.457851,1.587102086,21.160803,0.980386368,36.10033,1.371695917,181.796051,181.796051,-0.444939154,5.455105,1.413453377,0.04175746,11539.23,1.443743201,0.072047284,53.627914,53.627914,-0.932246562,11.87,11.87,-0.838931095,-2.092909097,-0.838931095,-0.42198658,,,,11.547194,11.547194,-2.092909097,,,,,,,,,,11.547194,-2.092909097
22/06/2015,21.210081,0.48718485,56.243137,0.649016045,20.52471,0.326280533,21.367252,0.970891435,36.223278,0.339994427,182.727432,182.727432,0.511014006,5.423203,-0.586526718,-0.926521146,11509.66,-0.256585165,-0.596579592,54.284935,54.284935,1.21770322,11.85,11.85,-0.168634104,-1.042927095,-0.168634104,-0.263746913,,,,11.427391,11.427391,-1.042927095,,,,,,,,,,11.427391,-1.042927095
23/06/2015,21.538675,1.537356885,57.394199,2.025921075,20.907602,1.848329877,21.741442,1.736073926,36.660454,1.199667556,182.856766,182.856766,0.070754702,5.493386,1.285822283,0.086154727,11592.1,0.713714885,-0.485952671,54.461548,54.461548,0.324816307,11.98,11.98,1.091072511,0.040316037,1.091072511,0.790440947,,,,11.431999,11.431999,0.040316037,,,,,,,,,,11.431999,0.040316037
24/06/2015,21.673973,0.626198339,57.678658,0.494399091,20.980537,0.348237355,21.722082,-0.089086201,36.735592,0.204746796,181.528732,181.528732,-0.728920271,5.480626,-0.232549513,-0.437296309,11624.83,0.281949609,0.077202813,54.122452,54.122452,-0.624580237,11.92,11.92,-0.502093105,0.4022515,-0.502093105,0.190081027,,,,11.478077,11.478077,0.4022515,,,,,,,,,,11.478077,0.4022515
25/06/2015,21.545113,-0.596312388,57.744808,0.114621419,20.937998,-0.202960407,21.48983,-1.074954686,36.346241,-1.065530701,180.976822,180.976822,-0.304497639,5.448724,-0.583787519,0.481743182,11447.67,-1.535711187,-0.470180486,53.571419,53.571419,-1.023341075,11.71,11.71,-1.777448403,-2.602791495,-1.777448403,-1.246718566,,,,11.183181,11.183181,-2.602791495,,,,,,,,,,11.183181,-2.602791495
26/06/2015,21.326056,-1.02194044,57.321411,-0.735922175,20.719194,-1.050507736,21.296286,-0.904710865,36.138577,-0.572987762,180.942337,180.942337,-0.019056742,5.277752,-3.188120334,-2.615132572,11083.94,-3.228900207,-2.655912445,53.748005,53.748005,0.329085179,11.53,11.53,-1.549084333,0.452201277,-1.549084333,-0.966576737,,,,11.233866,11.233866,0.452201277,,,,,,,,,,11.233866,0.452201277
29/06/2015,20.662439,-3.161210056,56.024818,-2.287944771,20.17827,-2.645423421,20.657597,-3.04495461,35.13472,-2.817109438,177.147949,177.147949,-2.119314691,5.128259,-2.873402412,-0.056292973,10825.43,-2.359921781,0.457187657,52.730698,52.730698,-1.910875934,11.48,11.48,-0.434594339,1.060807372,-0.434594339,1.241835874,,,,11.35367,11.35367,1.060807372,,,,,,,,,,11.35367,1.060807372
30/06/2015,20.746195,0.404534543,56.315903,0.518219304,20.245129,0.33079386,20.741461,0.405149869,35.266262,0.373694086,177.518738,177.518738,0.209091606,5.147758,0.379505472,0.005811386,10945.75,1.10532571,0.731631625,53.098068,53.098068,0.69427527,11.38,11.38,-0.874896219,1.290294751,-0.874896219,-0.613236378,,,,11.501115,11.501115,1.290294751,,,,,,,,,,11.501115,1.290294751
1/07/2015,20.939482,0.927361142,56.904667,1.040039468,20.342375,0.479192739,20.889845,0.712851182,35.653946,1.093307176,178.941635,178.941635,0.798352168,5.134758,-0.252856537,-1.346163713,11086.35,1.276336878,0.183029702,52.419857,52.419857,-1.285507348,11.23,11.23,-1.326865995,0.240114273,-1.326865995,-2.112810569,,,,11.528764,11.528764,0.240114273,,,,,,,,,,11.528764,0.240114273
2/07/2015,21.203644,1.253658591,57.850647,1.648727882,20.688807,1.688668059,21.296286,1.926953559,36.180096,1.464930539,178.777817,178.777817,-0.091590217,5.225754,1.756637895,0.291707355,11315.82,2.048712478,0.583781939,52.652977,52.652977,0.443731027,11.24,11.24,0.089007572,-0.681793338,0.089007572,0.287014825,,,,11.450429,11.450429,-0.681793338,,,,,,,,,,11.450429,-0.681793338
3/07/2015,20.91371,-1.376812893,57.328045,-0.907469215,20.488241,-0.974171758,21.135,-0.76022573,35.730095,-1.25158025,#N/A,178.777817,0,5.11526,-2.137086466,-0.885506216,11046.47,-2.409082672,-1.157502422,#N/A,52.652977,0,#N/A,11.24,0,0,0,0,,,,#N/A,11.450429,0,,,,,,,,,,11.450429,0
6/07/2015,20.752638,-0.773155364,57.089893,-0.416284978,20.342375,-0.714496301,20.96081,-0.827593027,35.363194,-1.032176912,178.268982,178.268982,-0.285024454,5.050263,-1.278790786,-0.246613874,10768.17,-2.551635962,-1.51945905,51.960659,51.960659,-1.323590564,10.87,10.87,-3.347214333,0.681793338,-3.347214333,-2.455102748,,,,11.528764,11.528764,0.681793338,,,,,,,,,,11.528764,0.681793338
7/07/2015,21.280958,2.513931113,58.009407,1.597809131,20.79213,2.186840093,21.780142,3.834413348,36.034729,1.881160614,179.390045,179.390045,0.626891305,5.076262,0.513484283,-1.367676331,10914.36,1.348479308,-0.532681306,52.433983,52.433983,0.90680371,10.73,10.73,-1.296314449,-1.287233002,-1.296314449,-1.262270307,,,,11.381313,11.381313,-1.287233002,,,,,,,,,,11.381313,-1.287233002
8/07/2015,20.79129,-2.327853325,56.739273,-2.213857058,20.257282,-2.606021588,21.393057,-1.793220709,35.356251,-1.900795949,176.380386,176.380386,-1.691951065,4.952767,-2.462875366,-0.562079417,10638.43,-2.560643674,-0.659847725,51.374279,51.374279,-2.0417273,10.17,10.17,-5.360134658,-0.487033124,-5.360134658,-2.672661386,,,,11.326017,11.326017,-0.487033124,,,,,,,,,,11.326017,-0.487033124
9/07/2015,20.752638,-0.186077788,56.626812,-0.198403318,20.135727,-0.601863391,21.21242,-0.847957094,35.370098,0.039156553,176.699493,176.699493,0.180756314,4.991765,0.784314434,0.745157881,10623.97,-0.13601477,-0.175171323,51.635685,51.635685,0.507536458,10.29,10.29,1.173033979,-0.081376791,1.173033979,0.792628409,,,,11.316804,11.316804,-0.081376791,,,,,,,,,,11.316804,-0.081376791
10/07/2015,20.778406,0.124090323,56.752502,0.22171602,20.099262,-0.181260196,21.354353,0.666874729,35.487801,0.33222297,178.924423,178.924423,1.251298875,5.076262,1.678560933,1.346337963,10712.99,0.83442549,0.50220252,51.91827,51.91827,0.545774812,10.43,10.43,1.351371917,0.527914296,1.351371917,-0.14160609,,,,11.376705,11.376705,0.527914296,,,,,,,,,,11.376705,0.527914296
13/07/2015,20.552908,-1.091183491,56.348984,-0.713553334,19.983784,-0.57619533,21.26403,-0.423869368,35.370098,-0.33222297,180.899277,180.899277,1.097689691,5.030764,-0.900330272,-0.568107302,10574.97,-1.296713579,-0.964490609,52.285629,52.285629,0.705080185,10.55,10.55,1.143959091,1.127672004,1.143959091,-0.085394271,,,,11.505723,11.505723,1.127672004,,,,,,,,,,11.505723,1.127672004
14/07/2015,20.746195,0.936041692,57.056828,1.248354348,20.342375,1.778500412,21.683371,1.952874061,36.041641,1.880819052,181.68399,181.68399,0.432846354,5.141258,2.172593536,0.291774484,10743.02,1.576635331,-0.304183721,52.660057,52.660057,0.713568329,10.51,10.51,-0.379867503,-0.441484323,-0.379867503,-0.484683107,,,,11.455039,11.455039,-0.441484323,,,,,,,,,,11.455039,-0.441484323
15/07/2015,20.887939,0.680905469,57.632343,1.00361669,20.530785,0.921931823,21.934982,1.15370606,36.380867,0.936804014,181.623611,181.623611,-0.033238501,5.141258,0,-0.936804014,11011.86,2.471663244,1.53485923,51.734585,51.734585,-1.773072311,10.39,10.39,-1.148337978,-0.322307369,-1.148337978,-1.302519777,,,,11.418178,11.418178,-0.322307369,,,,,,,,,,11.418178,-0.322307369
16/07/2015,21.029684,0.676305239,58.188026,0.959567421,20.858988,1.585946747,22.341421,1.835968548,36.609337,0.626031258,183.081024,183.081024,0.799233472,5.147758,0.126348348,-0.49968291,10915.7,-0.877075392,-1.50310665,51.805218,51.805218,0.136436441,10.36,10.36,-0.289156828,0.523222131,-0.289156828,-0.960712319,,,,11.478077,11.478077,0.523222131,,,,,,,,,,11.478077,0.523222131
17/07/2015,20.90082,-0.61465708,58.201263,0.022746079,20.87114,0.058240897,22.302715,-0.173397956,36.650875,0.113398537,183.236267,183.236267,0.084758767,5.167258,0.378090024,0.264691486,10985.54,0.63777427,0.524375732,51.176479,51.176479,-1.221084582,10.23,10.23,-1.262765687,-2.068612881,-1.262765687,-1.335020122,,,,11.243079,11.243079,-2.068612881,,,,,,,,,,11.243079,-2.068612881
20/07/2015,21.164982,1.255963086,58.452637,0.430974685,20.931919,0.290787537,22.322069,0.086741042,36.706264,0.151011916,183.33107,183.33107,0.051724741,5.095761,-1.393316268,-1.544328184,10889.78,-0.875512785,-1.026524701,50.498264,50.498264,-1.334107251,9.98,9.98,-2.474148964,-1.195628181,-2.474148964,-2.183861191,,,,11.109454,11.109454,-1.195628181,,,,,,,,,,11.109454,-1.195628181
21/07/2015,21.293842,0.606989942,58.280643,-0.294678817,21.132481,0.95360219,22.515614,0.863319374,36.879333,0.470389115,182.606735,182.606735,-0.395879265,5.128259,0.635720772,0.165331658,10925.06,0.323449824,-0.146939291,50.519463,50.519463,0.041970852,10,10,0.200200267,-1.042332102,0.200200267,0.548610707,,,,10.994258,10.994258,-1.042332102,,,,,,,,,,10.994258,-1.042332102
22/07/2015,20.965254,-1.555142695,57.308197,-1.682634662,20.834673,-1.419267072,22.160784,-1.588478378,36.290871,-1.60850908,182.279007,182.279007,-0.179633266,5.037263,-1.790334634,-0.181825554,10676.34,-2.302915479,-0.694406399,50.109699,50.109699,-0.81440858,9.7703,9.7703,-2.323792117,-0.92632209,-2.323792117,-1.69134379,,,,10.892886,10.892886,-0.92632209,,,,,,,,,,10.892886,-0.92632209
23/07/2015,20.713984,-1.205746824,57.089893,-0.381657185,20.725279,-0.526440707,22.10272,-0.262356244,36.110878,-0.497207245,181.252808,181.252808,-0.564573269,4.998265,-0.77720268,-0.279995435,10584.22,-0.866586548,-0.369379303,50.067314,50.067314,-0.084620216,9.82,9.82,0.507395054,-1.3199975,0.507395054,0.894363742,,,,10.750045,10.750045,-1.3199975,,,,,,,,,,10.750045,-1.3199975
24/07/2015,20.649551,-0.311545191,56.765751,-0.569392723,20.609797,-0.558761767,22.089817,-0.058394477,35.937794,-0.480465019,179.372833,179.372833,-1.042628042,4.89427,-2.102571912,-1.622106893,10603.99,0.18661327,0.667078289,49.106522,49.106522,-1.937652307,9.59,9.59,-2.370023347,-0.472629441,-2.370023347,-1.197683993,,,,10.699357,10.699357,-0.472629441,,,,,,,,,,10.699357,-0.472629441
27/07/2015,20.68821,0.187039696,56.95097,0.325755372,20.609797,0,22.167234,0.349851954,36.090107,0.422928407,178.329376,178.329376,-0.583423828,4.91377,0.397633486,-0.02529492,10620.76,0.158023096,-0.264905311,48.400063,48.400063,-1.449074156,9.41,9.41,-1.89479353,-0.043105337,-1.89479353,-1.17765389,,,,10.694746,10.694746,-0.043105337,,,,,,,,,,10.694746,-0.043105337
28/07/2015,20.759079,0.341972036,57.122955,0.301532765,20.579409,-0.147553247,22.070461,-0.437514452,36.062416,-0.076756848,180.519775,180.519775,1.220806123,4.952767,0.790494235,0.867251083,10709.85,0.835330242,0.91208709,49.784729,49.784729,2.820717504,9.72,9.72,3.241266488,3.762908684,3.241266488,1.894295669,,,,11.104847,11.104847,3.762908684,,,,,,,,,,11.104847,3.762908684
29/07/2015,20.778406,0.09305812,57.288353,0.289128965,20.767817,0.911351606,22.193041,0.553866313,36.360115,0.822121714,181.761581,181.761581,0.685550522,5.004766,1.044424812,0.222303098,10754.89,0.419665611,-0.402456104,50.46294,50.46294,1.353091507,9.81,9.81,0.92166551,4.621798068,0.92166551,0.365542787,,,,11.630136,11.630136,4.621798068,,,,,,,,,,11.630136,4.621798068
30/07/2015,20.920153,0.679867839,57.605877,0.552725421,21.004852,1.134892981,22.412392,0.983524891,36.63702,0.75867725,181.804703,181.804703,0.023721672,5.095761,1.801835921,1.043158671,10996.42,2.220923041,1.462245791,50.109699,50.109699,-0.702462332,9.69,9.69,-1.230784767,-0.795528459,-1.230784767,-1.096009709,,,,11.537982,11.537982,-0.795528459,,,,,,,,,,11.537982,-0.795528459
31/07/2015,21.055452,0.644657622,57.92342,0.549719955,21.132481,0.605778208,22.489803,0.34479863,36.803177,0.452496835,181.528732,181.528732,-0.151910629,5.076262,-0.383385368,-0.835882203,10973.38,-0.209742542,-0.662239377,49.014687,49.014687,-2.209459428,9.78,9.78,0.924505814,-1.691565007,0.924505814,0.136226871,,,,11.344451,11.344451,-1.691565007,,,,,,,,,,11.344451,-1.691565007
3/08/2015,21.055452,0,57.797726,-0.217236095,21.023087,-0.519002593,22.483358,-0.028661539,36.643955,-0.433569685,180.916473,180.916473,-0.337849459,5.011264,-1.288698528,-0.855128843,10808.54,-1.513577747,-1.080008062,47.983242,47.983242,-2.126816294,9.47,9.47,-3.221057685,-0.774718522,-3.221057685,-2.554935809,,,,11.256903,11.256903,-0.774718522,,,,,,,,,,11.256903,-0.774718522
4/08/2015,21.119883,0.305539008,58.234333,0.752566255,21.004852,-0.086775614,22.431747,-0.229815884,36.796253,0.414754322,180.562881,180.562881,-0.195636132,4.959267,-1.043023113,-1.457777435,10660.36,-1.380437313,-1.795191634,47.820766,47.820766,-0.339184465,9.43,9.43,-0.423281055,-0.739537969,-0.423281055,-0.202415946,,,,11.173961,11.173961,-0.739537969,,,,,,,,,,11.173961,-0.739537969
5/08/2015,20.991028,-0.611981071,57.797726,-0.752566255,20.87114,-0.63861152,22.251099,-0.808583161,36.630104,-0.452560335,181.157898,181.157898,0.328992732,4.991765,0.653160708,1.105721043,10494.49,-1.568183175,-1.11562284,47.460453,47.460453,-0.756318446,9.41,9.41,-0.212314305,-0.233600816,-0.212314305,-0.704508279,,,,11.147889,11.147889,-0.233600816,,,,,,,,,,11.147889,-0.233600816
6/08/2015,20.991028,0,55.932209,-3.280902849,20.415308,-2.208233186,21.5737,-3.091642042,36.166267,-1.274358243,179.674637,179.674637,-0.822137258,4.991765,0,1.274358243,10348.39,-1.401940547,-0.127582304,48.21637,48.21637,1.580179411,9.38,9.38,-0.319319058,0.551228332,-0.319319058,1.072667741,,,,11.209509,11.209509,0.551228332,,,,,,,,,,11.209509,0.551228332
7/08/2015,19.418953,-7.784556042,53.782257,-3.919678662,19.947313,-2.319056406,20.870489,-3.313882865,35.377022,-2.206432022,179.329712,179.329712,-0.192156506,4.90727,-1.707177561,0.499254461,10204.07,-1.404429174,0.802002847,47.354481,47.354481,-1.803713911,9.35,9.35,-0.320341972,-0.508673276,-0.320341972,-0.573197048,,,,11.152634,11.152634,-0.508673276,,,,,,,,,,11.152634,-0.508673276
10/08/2015,19.715326,1.514675491,54.337933,1.027894776,20.251205,1.511985041,21.083389,1.014932768,35.577797,0.565925017,181.589127,181.589127,1.252051305,4.90727,0,-0.565925017,10222.61,0.181527347,-0.384397671,48.866325,48.866325,3.14270581,9.64,9.64,3.054476532,2.019411559,3.054476532,1.828894011,,,,11.380141,11.380141,2.019411559,,,,,,,,,,11.380141,2.019411559
11/08/2015,19.373848,-1.747218742,54.324699,-0.02435796,19.728516,-2.614919616,20.676947,-1.946607107,35.390877,-0.526768845,179.950592,179.950592,-0.90642667,4.985267,1.576918363,2.103687208,10328.7,1.032449439,1.559218284,48.958168,48.958168,0.187771026,9.43,9.43,-2.202501198,1.077091259,-2.202501198,-0.57899286,,,,11.503378,11.503378,1.077091259,,,,,,,,,,11.503378,1.077091259
12/08/2015,19.006607,-1.913745985,54.324699,0,19.339537,-1.991355208,20.38018,-1.445654824,34.740097,-1.855952208,180.166199,180.166199,0.119742834,4.803275,-3.718898574,-1.862946365,9994.54,-3.288748428,-1.43279622,49.848312,49.848312,1.801841505,9.39,9.39,-0.425080343,0.820642324,-0.425080343,0.123253378,,,,11.598168,11.598168,0.820642324,,,,,,,,,,11.598168,0.820642324
13/08/2015,19.174122,0.877490186,54.324699,0,19.436785,0.501585498,20.515659,0.662558827,34.823166,0.238830198,179.941986,179.941986,-0.124525372,4.874771,1.477515206,1.238685008,10146.66,1.510564341,1.271734143,49.092396,49.092396,-1.528047906,9.3,9.3,-0.963089306,0.326397686,-0.963089306,-1.008051514,,,,11.636086,11.636086,0.326397686,,,,,,,,,,11.636086,0.326397686
14/08/2015,18.871307,-1.591893705,54.324699,0,19.303068,-0.690335769,20.21244,-1.489019178,34.580868,-0.698227381,180.597366,180.597366,0.363555722,4.757777,-2.429258664,-1.731031283,9771.8,-3.764390075,-3.066162694,48.986423,48.986423,-0.216097711,9.34,9.34,0.429185208,1.053498621,0.429185208,-0.127955389,,,,11.75932,11.75932,1.053498621,,,,,,,,,,11.75932,1.053498621
17/08/2015,19.019493,0.782178025,54.053688,-0.500121053,19.606958,1.562045623,20.60598,1.928306849,34.726254,0.419541914,181.606369,181.606369,0.557148098,4.751277,-0.136711833,-0.556253747,9679.58,-0.948217463,-1.367759377,49.092396,49.092396,0.216097711,9.3,9.3,-0.429185208,-0.890706999,-0.429185208,-0.79274843,,,,11.655044,11.655044,-0.890706999,,,,,,,,,,11.655044,-0.890706999
18/08/2015,18.665131,-1.880726978,52.590378,-2.744459962,19.303068,-1.562045623,20.425339,-0.880508702,34.421635,-0.881070919,181.080307,181.080307,-0.290091919,4.69928,-1.100411853,-0.219340934,9509.02,-1.777769009,-0.89669809,48.908714,48.908714,-0.374857418,9.17,9.17,-1.407711389,0.365345006,-1.407711389,-0.807763279,,,,11.697703,11.697703,0.365345006,,,,,,,,,,11.697703,0.365345006
19/08/2015,19.225664,2.958892233,53.520325,1.752831304,19.801449,2.549106983,21.102745,3.262688889,34.906254,1.398071975,179.648804,179.648804,-0.79367618,4.744778,0.963533939,-0.434538037,9789.65,2.908488331,1.510416356,47.559361,47.559361,-2.797694494,9.15,9.15,-0.218340698,-0.365345006,-0.218340698,-0.198470657,,,,11.655044,11.655044,-0.365345006,,,,,,,,,,11.655044,-0.365345006
20/08/2015,18.768217,-2.408119908,52.070694,-2.7459193,19.473246,-1.671359333,20.773718,-1.571449675,34.283184,-1.80110393,175.897507,175.897507,-2.110237733,4.588785,-3.342936173,-1.541832243,9223.63,-5.955703572,-4.154599643,46.485531,46.485531,-2.283753319,9.1,9.1,-0.547946576,1.051793989,-0.547946576,1.041549134,,,,11.778278,11.778278,1.051793989,,,,,,,,,,11.778278,1.051793989
21/08/2015,18.259228,-2.749425801,51.687767,-0.738115687,18.9384,-2.784991662,20.238247,-2.611440006,33.833176,-1.321311201,170.602539,170.602539,-3.05649611,4.562786,-0.568188127,0.753123073,9169.87,-0.584555991,0.73675521,44.860657,44.860657,-3.557992833,8.95,8.95,-1.662088124,-0.929835387,-1.662088124,0.825636574,,,,11.669267,11.669267,-0.929835387,,,,,,,,,,11.669267,-0.929835387
24/08/2015,17.337891,-5.177625841,49.554344,-4.215121248,18.057123,-4.765137392,18.999565,-6.315814583,32.503941,-4.008051603,163.419006,163.419006,-4.301902626,4.361295,-4.516437027,-0.508385423,8606,-6.346347509,-2.338295905,42.451607,42.451607,-5.519640621,8.33,8.33,-7.179007611,-4.82624468,-7.179007611,-2.379294888,,,,11.119454,11.119454,-4.82624468,,,,,,,,,,11.119454,-4.82624468
25/08/2015,18.033728,3.934944468,51.339043,3.538160888,18.895859,4.540256456,19.935028,4.806230123,33.403938,2.73124537,161.495926,161.495926,-1.183757511,4.439291,1.77256474,-0.95868063,8660.52,0.631513254,-2.099732116,41.836979,41.836979,-1.458415483,8.45,8.45,1.430298519,2.358988454,1.430298519,1.74744183,,,,11.384879,11.384879,2.358988454,,,,,,,,,,11.384879,2.358988454
