Date,ANZ,CBA,NAB,WBC,STW,SPY,SPYnoNA,OZR,AXEJ,XLE,XLEnoNA,KOL,KOLnoNA,ARCH,ARCHnoNA,ARLP,ARLPnoNA,BTU,BTUnoNA,CEIX,CEIXnoNA,HCC,HCCnoNA,KOLPTF,PR,r_PR,r_OZR,r_STW,
4/12/2017,21.191496,60.167469,21.976917,23.513866,43.005951,238.633713,238.633713,6.6399,10458.2,52.629181,52.629181,15.4,15.4,63.374565,63.374565,10.979415,10.979415,30.21413,30.21413,18.284201,18.284201,13.841174,13.841174,27.338697,-36.366051,-0.330890196,,,
5/12/2017,20.98205,60.030239,21.894886,23.257376,42.875996,237.775467,237.775467,6.619321,10436.2,52.4025,52.4025,15.32,15.32,63.479782,63.479782,10.888923,10.888923,29.809835,29.809835,19.626844,19.626844,13.962271,13.962271,27.553531,-36.256675,-0.301217232,,,
6/12/2017,21.124174,59.9235,21.969461,23.362989,42.707836,237.820618,237.820618,6.482134,10272,51.722431,51.722431,15.05,15.05,62.532776,62.532776,10.707944,10.707944,30.133272,30.133272,19.766705,19.766705,14.040988,14.040988,27.436337,-36.225702,-0.085463538,,,
7/12/2017,21.303699,60.205593,22.133522,23.672283,42.998306,238.570496,238.570496,6.482134,10295.7,51.873566,51.873566,15.09,15.09,63.983349,63.983349,10.76827,10.76827,30.537561,30.537561,22.237543,22.237543,14.422433,14.422433,28.3898312,-36.516172,0.798636405,,,
8/12/2017,21.326141,60.701145,22.25284,23.815617,43.059464,239.87146,239.87146,6.475274,10380.3,52.349606,52.349606,15.2,15.2,63.840542,63.840542,10.798433,10.798433,30.762175,30.762175,23.654779,23.654779,14.470873,14.470873,28.7053604,-36.58419,0.186094891,,,
11/12/2017,21.318661,60.990856,22.230465,23.747721,43.097687,240.594177,240.594177,6.516431,10413.1,52.727421,52.727421,15.3,15.3,65.283623,65.283623,10.828598,10.828598,31.615677,31.615677,27.505554,27.505554,14.610131,14.610131,29.9687166,-36.581256,-0.008020179,,,
12/12/2017,21.558029,61.265308,22.349787,23.72509,43.204708,241.018829,241.018829,6.564446,10543.9,52.583851,52.583851,15.37,15.37,64.456856,64.456856,11.009576,11.009576,31.651611,31.651611,27.803923,27.803923,14.604076,14.604076,29.9052084,-36.640262,0.161171236,,,
13/12/2017,21.445822,61.227188,22.334869,23.717548,43.250568,240.991699,240.991699,6.550728,10512.5,52.508282,52.508282,15.68,15.68,64.592163,64.592163,10.979415,10.979415,32.181683,32.181683,26.946121,26.946121,14.604076,14.604076,29.8606916,-36.69984,0.162470494,,,
14/12/2017,21.318661,61.326305,22.237926,23.800528,43.212341,240.007004,240.007004,6.626181,10555.6,52.31937,52.31937,15.71,15.71,64.171265,64.171265,11.009576,11.009576,31.903172,31.903172,25.911167,25.911167,14.162079,14.162079,29.4314518,-36.58616,-0.310236856,,,
15/12/2017,21.109213,60.945114,22.140978,23.664742,43.074757,242.00563,242.00563,6.591885,10518.6,52.272217,52.272217,15.78,15.78,65.283623,65.283623,11.281047,11.281047,31.894186,31.894186,26.778288,26.778288,14.501145,14.501145,29.9476578,-36.482872,-0.282713664,,,
18/12/2017,21.558029,60.998466,22.2603,23.747721,43.388157,243.540222,243.540222,6.646759,10511.2,52.675358,52.675358,15.29,15.29,66.132912,66.132912,11.643003,11.643003,32.630898,32.630898,27.831894,27.831894,14.652515,14.652515,30.5782444,-36.741398,0.706124006,,,
19/12/2017,21.707634,61.21957,22.2603,23.762808,43.617493,242.604874,242.604874,6.715354,10593.7,52.751442,52.751442,15.35,15.35,66.185532,66.185532,11.58268,11.58268,32.702778,32.702778,30.116251,30.116251,15.324592,15.324592,31.1823666,-36.902139,0.436538661,,,
20/12/2017,21.737551,61.425396,22.155893,23.717548,43.64806,242.477814,242.477814,6.783949,10609.1,53.496883,53.496883,15.41,15.41,66.7342,66.7342,11.31121,11.31121,33.385586,33.385586,30.302732,30.302732,15.324592,15.324592,31.411664,-36.864111,-0.103104071,,,
21/12/2017,21.610388,60.845985,21.962,23.52141,43.487534,242.977188,242.977188,6.838823,10731.1,54.630253,54.630253,15.71,15.71,68.192299,68.192299,11.552516,11.552516,34.140259,34.140259,31.58943,31.58943,15.530455,15.530455,32.2009918,-36.648711,-0.586021895,,,
22/12/2017,21.59543,61.288174,22.051493,23.596848,43.571621,242.91362,242.91362,6.87998,10783.8,54.744343,54.744343,15.82,15.82,68.492912,68.492912,11.643003,11.643003,34.544552,34.544552,33.547455,33.547455,15.687876,15.687876,32.7831596,-36.691641,0.117070627,,,
27/12/2017,21.543068,61.112823,22.044031,23.679827,43.571621,242.741119,242.741119,6.941713,10867.2,55.041,55.041,15.99,15.99,68.913818,68.913818,11.58268,11.58268,34.778141,34.778141,35.309673,35.309673,15.318539,15.318539,33.1805702,-36.629908,-0.168389827,,,
28/12/2017,21.55055,61.364407,22.111149,23.800528,43.795521,243.240479,243.240479,6.970916,10944.1,55.124683,55.124683,16.059999,16.059999,70.063766,70.063766,11.643003,11.643003,35.523842,35.523842,36.456516,36.456516,15.251939,15.251939,33.7878132,-36.824605,0.53011707,,,
29/12/2017,21.498188,61.250053,22.051493,23.649652,43.625858,242.323349,242.323349,6.998606,10903.7,54.964935,54.964935,16.030001,16.030001,70.018677,70.018677,11.884312,11.884312,35.371101,35.371101,36.838795,36.838795,15.227714,15.227714,33.8681198,-36.627252,-0.537368238,,,
2/01/2018,21.378502,61.158585,22.051493,23.574215,43.502468,244.057861,244.057861,7.01245,10934.7,55.870125,55.870125,16.309999,16.309999,71.7248,71.7248,12.125618,12.125618,35.425014,35.425014,35.841137,35.841137,16.190424,16.190424,34.2613986,-36.490018,-0.375380977,,,
3/01/2018,21.385983,61.09758,21.984373,23.559128,43.687569,245.601517,245.601517,7.137054,11016.9,56.706848,56.706848,16.33,16.33,70.477142,70.477142,12.306595,12.306595,35.173454,35.173454,34.507816,34.507816,16.208593,16.208593,33.73472,-36.550515,0.165653265,,,
4/01/2018,21.33362,60.967972,22.088778,23.461061,43.672134,246.636658,246.636658,7.150899,11171.9,57.049126,57.049126,16.469999,16.469999,69.447464,69.447464,12.095452,12.095452,35.46994,35.46994,33.295704,33.295704,16.426561,16.426561,33.3470242,-36.521235,-0.080140414,,,
5/01/2018,21.505667,61.875217,22.2603,23.740177,44.042309,248.280243,248.280243,7.220124,11217.1,57.026306,57.026306,16.889999,16.889999,69.687973,69.687973,12.125618,12.125618,35.892193,35.892193,32.633709,32.633709,16.323624,16.323624,33.3326234,-36.822185,0.820664455,,,
8/01/2018,21.565508,62.225906,22.237926,23.777895,44.103989,248.734344,248.734344,7.199357,11212.2,57.368591,57.368591,17.32,17.32,71.67218,71.67218,12.246268,12.246268,35.937111,35.937111,32.344669,32.344669,16.668749,16.668749,33.7737954,-36.904632,0.223655483,,,
9/01/2018,21.647789,62.660469,22.088778,23.800528,44.119415,249.297318,249.297318,7.303194,11285.8,57.224091,57.224091,17.280001,17.280001,71.732323,71.732323,12.517736,12.517736,35.793365,35.793365,31.794554,31.794554,16.154097,16.154097,33.598415,-36.816221,-0.239853552,,,
10/01/2018,21.543068,62.218288,21.99929,23.838247,43.880352,248.915894,248.915894,7.220124,11214,57.155617,57.155617,17.2796,17.2796,72.566574,72.566574,12.306595,12.306595,35.838276,35.838276,31.93442,31.93442,16.366014,16.366014,33.8023758,-36.660228,-0.42460744,,,
11/01/2018,21.490705,61.981956,22.021662,23.710007,43.641293,250.732025,250.732025,7.20628,11165.4,58.327019,58.327019,17.6,17.6,74.16748,74.16748,12.728879,12.728879,36.206642,36.206642,33.174503,33.174503,17.268169,17.268169,34.7091346,-36.435013,-0.616225378,,,
12/01/2018,21.33362,61.661736,22.021662,23.611935,43.679852,252.366486,252.366486,7.337806,11240.2,58.889919,58.889919,17.76,17.76,72.777039,72.777039,12.547901,12.547901,36.485153,36.485153,32.680328,32.680328,17.086525,17.086525,34.3153892,-36.342046,-0.255484494,,,
15/01/2018,21.430862,61.88282,21.976917,23.445972,43.72612,#N/A,252.366486,7.372418,11147.8,#N/A,58.889919,#N/A,17.76,#N/A,72.777039,#N/A,12.547901,#N/A,36.485153,#N/A,32.680328,#N/A,17.086525,34.3153892,-36.353702,0.032067901,,,
16/01/2018,21.281261,61.433029,21.887432,23.249834,43.517899,251.503845,251.503845,7.323961,10975.1,58.14447,58.14447,17.43,17.43,71.010773,71.010773,12.276433,12.276433,35.559772,35.559772,30.330702,30.330702,16.57793,16.57793,33.151122,-36.193938,-0.440439574,,,
17/01/2018,21.213934,61.074707,21.760653,23.106504,43.278831,253.901123,253.901123,7.199357,10927.1,58.654121,58.654121,17.52,17.52,71.551926,71.551926,12.427246,12.427246,35.937111,35.937111,33.323685,33.323685,16.862503,16.862503,34.0204942,-36.079474,-0.316752987,,,
18/01/2018,21.341105,60.914612,21.797941,23.347904,43.29425,253.47435,253.47435,7.130131,10811.7,58.174904,58.174904,17.389999,17.389999,69.890907,69.890907,12.306595,12.306595,35.74844,35.74844,31.962383,31.962383,16.444723,16.444723,33.2706096,-36.164119,0.234332306,,,
19/01/2018,21.363541,60.861233,21.745735,23.332817,43.209431,254.627518,254.627518,7.081675,10733.3,58.098824,58.098824,17.469999,17.469999,70.717659,70.717659,12.427246,12.427246,35.928131,35.928131,32.708302,32.708302,16.626366,16.626366,33.6815408,-36.127756,-0.100600525,,,
22/01/2018,21.169058,60.114094,21.626419,23.061241,43.140015,256.697906,256.697906,7.06783,10725.6,59.35392,59.35392,17.76,17.76,70.627472,70.627472,12.487576,12.487576,36.134773,36.134773,34.77821,34.77821,17.038088,17.038088,34.2132238,-36.072185,-0.153936444,,,
23/01/2018,21.490705,60.41906,21.768112,23.302641,43.463921,257.242737,257.242737,7.130131,10904.4,59.262642,59.262642,17.7999,17.7999,69.282097,69.282097,12.547901,12.547901,35.928131,35.928131,33.202469,33.202469,16.699022,16.699022,33.531924,-36.33379,0.722609255,,,
24/01/2018,21.543068,59.961624,21.797941,23.393166,43.579586,257.142822,257.142822,7.150899,10998.6,59.102894,59.102894,17.98,17.98,69.665436,69.665436,12.879698,12.879698,36.017971,36.017971,33.174503,33.174503,17.019928,17.019928,33.7515072,-36.428687,0.260840636,,,
25/01/2018,21.430862,59.961624,21.671164,23.332817,43.541035,257.25174,257.25174,7.192435,11008.7,58.638889,58.638889,18.07,18.07,68.139687,68.139687,13.09084,13.09084,36.215626,36.215626,31.953068,31.953068,16.916996,16.916996,33.2632434,-36.3486,-0.220087985,,,
29/01/2018,21.415899,60.373314,21.820311,23.468603,43.733837,258.504913,258.504913,7.192435,11086.2,58.068409,58.068409,18.389999,18.389999,70.056252,70.056252,12.728879,12.728879,36.673824,36.673824,30.918108,30.918108,16.989653,16.989653,33.4733432,-36.541402,0.529023033,,,
30/01/2018,21.303699,60.297054,21.678621,23.370537,43.34824,255.853424,255.853424,7.081675,10942,56.896996,56.896996,18.129999,18.129999,67.568474,67.568474,12.366922,12.366922,36.314449,36.314449,29.454254,29.454254,16.590034,16.590034,32.4588266,-36.266565,-0.754967668,,,
31/01/2018,21.378502,60.129345,21.723366,23.355444,43.471622,255.980515,255.980515,7.033219,10847,56.935036,56.935036,18.129999,18.129999,67.651161,67.651161,12.366922,12.366922,36.305473,36.305473,30.237463,30.237463,16.93516,16.93516,32.6992358,-36.438403,0.472700352,,,
1/02/2018,21.61787,60.998466,21.85014,23.702457,43.810951,255.68988,255.68988,7.12321,10968.5,57.520737,57.520737,18.059999,18.059999,69.567703,69.567703,12.608225,12.608225,36.709751,36.709751,31.561457,31.561457,17.183401,17.183401,33.5261074,-36.687741,0.68194206,,,
2/02/2018,21.774958,61.593124,22.044031,23.913687,44.034584,250.123688,250.123688,7.157823,11233.4,55.117069,55.117069,18.02,18.02,65.802223,65.802223,12.306595,12.306595,35.982033,35.982033,28.885496,28.885496,16.590034,16.590034,31.9132762,-36.876761,0.513890289,,,
5/02/2018,21.498188,60.838367,21.768112,23.619476,43.363667,239.662766,239.662766,7.005527,10946.3,52.804668,52.804668,17.360001,17.360001,64.652267,64.652267,11.914472,11.914472,35.029701,35.029701,28.932116,28.932116,16.184366,16.184366,31.3425844,-36.35814,-1.416345657,,,
6/02/2018,20.854885,59.008644,21.119322,22.88019,41.998669,244.384689,244.384689,6.777087,10455.3,53.223038,53.223038,17.709299,17.709299,66.380936,66.380936,11.827778,11.827778,36.422268,36.422268,29.53817,29.53817,16.57793,16.57793,32.1494164,-35.221582,-3.175909317,,,
7/02/2018,20.772604,58.543583,21.059658,22.857559,42.284008,243.058945,243.058945,6.922459,10650.8,52.333073,52.333073,17.15,17.15,65.591774,65.591774,11.765851,11.765851,36.215626,36.215626,27.775951,27.775951,16.438671,16.438671,31.5575746,-35.361549,0.396602365,,,
8/02/2018,20.937166,58.33012,21.551844,22.932995,42.415112,233.942093,233.942093,6.83939,10464.9,50.7509,50.7509,16.5,16.5,64.63723,64.63723,11.394295,11.394295,33.789875,33.789875,26.340065,26.340065,16.178318,16.178318,30.4679566,-35.575722,0.603839555,,,
9/02/2018,20.862366,58.131901,21.559307,22.895279,42.006378,237.456192,237.456192,6.790933,10241.4,50.712872,50.712872,16.65,16.65,64.381706,64.381706,11.146594,11.146594,34.328926,34.328926,27.402992,27.402992,16.250971,16.250971,30.7022378,-35.215445,-1.017867414,,,
12/02/2018,20.720243,57.849823,21.387783,22.736858,41.898418,240.943192,240.943192,6.83939,10197,51.541988,51.541988,16.969999,16.969999,66.576363,66.576363,11.51815,11.51815,34.805088,34.805088,29.230482,29.230482,16.95332,16.95332,31.8166806,-35.059028,-0.445160957,,,
13/02/2018,20.735203,58.170025,21.469812,22.789665,42.152908,241.54248,241.54248,6.880923,10172.4,51.32901,51.32901,17.26,17.26,67.741341,67.741341,11.363337,11.363337,35.883209,35.883209,30.032337,30.032337,17.498249,17.498249,32.5036946,-35.271985,0.605586758,,,
14/02/2018,20.675358,57.919495,21.551844,22.759491,42.183746,244.802429,244.802429,6.874002,10160.7,52.074451,52.074451,17.700001,17.700001,69.943512,69.943512,11.363337,11.363337,37.149982,37.149982,30.759604,30.759604,18.727369,18.727369,33.5887608,-35.309744,0.106993705,,,
15/02/2018,20.997009,57.825539,21.865057,22.970715,42.69273,247.926071,247.926071,7.130131,10399.5,51.945137,51.945137,17.98,17.98,70.777794,70.777794,11.270447,11.270447,37.325668,37.325668,29.901802,29.901802,19.375229,19.375229,33.730188,-35.562599,0.713553587,,,
16/02/2018,20.832445,57.950798,21.790482,22.797207,42.607903,247.998764,247.998764,7.047062,10361.9,51.815834,51.815834,17.860001,17.860001,69.500084,69.500084,11.146594,11.146594,36.532856,36.532856,30.367996,30.367996,19.066431,19.066431,33.3227922,-35.560841,-0.004943518,,,
19/02/2018,20.98205,58.248299,21.969461,22.887735,42.908665,#N/A,247.998764,7.04014,10231.2,#N/A,51.815834,#N/A,17.860001,#N/A,69.500084,#N/A,11.146594,#N/A,36.532856,#N/A,30.367996,#N/A,19.066431,33.3227922,-35.868525,0.861510945,,,
20/02/2018,20.929689,58.138706,21.85014,22.71423,42.924091,246.445938,246.445938,6.984761,10327,51.534389,51.534389,17.450001,17.450001,69.267067,69.267067,11.084672,11.084672,35.92923,35.92923,29.705999,29.705999,18.60627,18.60627,32.9186476,-35.93933,0.197206902,,,
21/02/2018,21.034412,58.193501,21.9098,22.759491,42.947224,245.220032,245.220032,6.880923,10386.4,50.667233,50.667233,17.42,17.42,70.52224,70.52224,11.053708,11.053708,35.785076,35.785076,30.414618,30.414618,18.406462,18.406462,33.2364208,-36.066301,0.352670006,,,
22/02/2018,21.079292,58.444038,22.014206,22.797207,43.008915,245.537918,245.537918,6.901691,10249.6,51.222515,51.222515,17.639999,17.639999,72.45385,72.45385,11.053708,11.053708,35.830132,35.830132,30.517183,30.517183,18.776413,18.776413,33.7262572,-36.107224,0.113401706,,,
23/02/2018,21.273779,59.078194,22.208099,23.000891,43.379086,249.451614,249.451614,6.984761,10300.7,52.333073,52.333073,17.98,17.98,73.498566,73.498566,11.022743,11.022743,36.866192,36.866192,30.750277,30.750277,19.407148,19.407148,34.3089852,-36.394325,0.791989977,,,
26/02/2018,21.572989,59.970703,22.506395,23.438427,43.710697,252.348221,252.348221,7.01245,10387.1,52.644947,52.644947,18.049999,18.049999,74.573334,74.573334,11.146594,11.146594,37.271618,37.271618,30.619745,30.619745,20.250145,20.250145,34.7722872,-36.698247,0.831613236,,,
27/02/2018,21.759995,60.095974,22.677912,23.498781,43.841797,249.197372,249.197372,7.074751,10375.7,51.96035,51.96035,17.459999,17.459999,74.152443,74.152443,10.960822,10.960822,37.037376,37.037376,30.032337,30.032337,19.825615,19.825615,34.4017186,-36.767046,0.18729666,,,
28/02/2018,21.73007,59.806301,22.506395,23.212116,43.587307,246.672974,246.672974,6.998606,10351.7,50.766121,50.766121,17.24,17.24,71.935234,71.935234,11.022743,11.022743,36.677006,36.677006,29.547495,29.547495,18.928026,18.928026,33.6221008,-36.588701,-0.486247796,,,
1/03/2018,21.543068,59.547943,22.461649,23.151766,43.34824,243.086197,243.086197,6.908613,10127.4,50.69006,50.69006,17.18,17.18,72.792068,72.792068,10.960822,10.960822,36.857189,36.857189,29.416956,29.416956,18.606602,18.606602,33.7267274,-36.439627,-0.408264056,,,
2/03/2018,21.371021,59.289574,22.431818,23.166849,43.032047,244.339279,244.339279,6.846312,10031.3,50.925854,50.925854,16.98,16.98,74.746773,74.746773,11.084672,11.084672,37.18153,37.18153,29.547495,29.547495,19.055393,19.055393,34.3231726,-36.185735,-0.699185594,,,
5/03/2018,21.236378,58.741539,22.312498,22.88019,42.769852,247.163391,247.163391,6.770164,10006.5,51.465931,51.465931,16.98,16.98,73.335464,73.335464,11.084672,11.084672,36.640968,36.640968,29.071972,29.071972,18.570219,18.570219,33.740659,-35.999688,-0.515470864,,,
6/03/2018,21.378502,59.258259,22.446735,22.910368,43.263416,247.789856,247.789856,6.915537,10195.6,51.496349,51.496349,17.209999,17.209999,76.007141,76.007141,11.084672,11.084672,37.028358,37.028358,29.911129,29.911129,19.279783,19.279783,34.6622166,-36.347879,0.962558114,,,
7/03/2018,21.109213,58.82766,22.148438,22.54072,42.87011,247.699112,247.699112,6.832465,10057.3,51.108418,51.108418,16.84,16.84,75.267532,75.267532,10.991783,10.991783,36.92926,36.92926,29.743296,29.743296,19.079649,19.079649,34.402304,-36.037645,-0.857176635,,,
8/03/2018,21.206455,59.634048,22.431818,22.631245,43.24799,248.89769,248.89769,6.867079,10056,51.093201,51.093201,16.58,16.58,72.671318,72.671318,10.991783,10.991783,36.010315,36.010315,29.333042,29.333042,18.497437,18.497437,33.500779,-36.380911,0.948012746,,,
9/03/2018,21.2663,60.182095,22.588423,22.699141,43.409924,253.229126,253.229126,6.749396,9937.4,52.066837,52.066837,16.52,16.52,70.724152,70.724152,10.929856,10.929856,34.694946,34.694946,26.750319,26.750319,17.73328,17.73328,32.1665106,-36.660528,0.765643092,,,
12/03/2018,21.393465,60.565723,22.670454,22.827383,43.648991,252.911255,252.911255,6.853234,10094.9,52.051624,52.051624,16.57,16.57,70.346794,70.346794,11.115633,11.115633,34.604858,34.604858,27.813246,27.813246,17.502821,17.502821,32.2766704,-36.795757,0.368189469,,,
13/03/2018,21.311182,60.323013,22.633169,22.782122,43.471622,251.276825,251.276825,6.75632,10033.4,51.678909,51.678909,16.309999,16.309999,71.229813,71.229813,11.022743,11.022743,35.334614,35.334614,27.477583,27.477583,17.557402,17.557402,32.524431,-36.715302,-0.218892322,,,
14/03/2018,21.198978,59.931564,22.357244,22.585985,43.217144,249.98735,249.98735,6.749396,9991.1,51.374634,51.374634,16.389999,16.389999,70.875092,70.875092,10.929856,10.929856,35.460743,35.460743,27.943781,27.943781,17.4543,17.4543,32.5327544,-36.467748,-0.676536286,,,
15/03/2018,20.98205,59.328712,22.126062,22.389849,43.116882,249.715012,249.715012,6.804776,9913.7,51.108418,51.108418,16.17,16.17,72.248672,72.248672,10.898894,10.898894,35.902191,35.902191,27.813246,27.813246,17.648373,17.648373,32.9022752,-36.312106,-0.427706924,,,
16/03/2018,20.967089,58.984245,22.006746,22.269146,43.301968,249.985779,249.985779,6.846312,9942.1,51.564232,51.564232,16.200001,16.200001,72.867523,72.867523,11.084672,11.084672,36.163467,36.163467,28.941442,28.941442,18.357943,18.357943,33.4830094,-36.455656,0.394543359,,,
19/03/2018,20.952129,58.631927,21.879972,22.269146,43.394512,246.603363,246.603363,6.922459,10105.9,50.767521,50.767521,15.84,15.84,70.739265,70.739265,10.929856,10.929856,34.794052,34.794052,28.13958,28.13958,17.775736,17.775736,32.4756978,-36.472053,0.04496782,,,
20/03/2018,20.98205,58.866806,21.835224,22.352129,43.224865,247.022766,247.022766,6.790933,10019.1,51.196518,51.196518,15.94,15.94,72.044891,72.044891,10.898894,10.898894,35.884186,35.884186,27.906485,27.906485,18.260908,18.260908,32.9990728,-36.433932,-0.104575786,,,
21/03/2018,21.169058,59.328712,22.044031,22.480371,43.309681,246.548706,246.548706,6.860155,10136.5,52.537136,52.537136,16.16,16.16,73.795815,73.795815,11.022743,11.022743,36.001297,36.001297,27.850542,27.850542,19.116037,19.116037,33.5572868,-36.449526,0.042791604,,,
22/03/2018,21.079292,58.616272,21.969461,22.329494,43.217144,240.385635,240.385635,6.977838,10263.4,51.464642,51.464642,15.67,15.67,69.086418,69.086418,10.898894,10.898894,34.469711,34.469711,27.430964,27.430964,17.93948,17.93948,31.9650934,-36.239306,-0.578412337,,,
23/03/2018,20.720243,57.003487,21.60405,21.763718,42.337986,235.261871,235.261871,6.770164,10131,51.150555,51.150555,15.4399,15.4399,68.85247,68.85247,10.929856,10.929856,34.136375,34.136375,27.477583,27.477583,17.345137,17.345137,31.7482842,-35.567822,-1.870297817,,,
26/03/2018,20.5856,56.384987,21.462358,21.627928,42.16061,241.698456,241.698456,6.742475,10134.7,52.069836,52.069836,15.81,15.81,70.414719,70.414719,10.991783,10.991783,34.929195,34.929195,27.430964,27.430964,17.599855,17.599855,32.2733032,-35.418135,-0.421737561,,,
27/03/2018,20.503313,56.705975,21.357952,21.650558,42.46138,237.586761,237.586761,6.825544,10212.7,51.579559,51.579559,15.48,15.48,68.16568,68.16568,10.991783,10.991783,33.550766,33.550766,25.594152,25.594152,17.138935,17.138935,31.0882632,-35.635836,0.612778366,,,
28/03/2018,20.271431,56.259727,21.178978,21.560036,42.134193,236.884705,236.884705,6.763241,10120,50.576,50.576,15.38,15.38,67.833595,67.833595,10.898894,10.898894,32.866047,32.866047,25.855223,25.855223,16.756857,16.756857,30.8421232,-35.370952,-0.746084244,,,
29/03/2018,20.091904,56.612026,21.246094,21.59021,41.916172,239.91153,239.91153,6.70094,10061.8,51.640835,51.640835,15.71,15.71,69.343018,69.343018,10.929856,10.929856,32.884075,32.884075,27.011385,27.011385,16.987318,16.987318,31.4311304,-35.215232,-0.441220204,,,
3/04/2018,19.860014,56.572884,21.201353,21.597755,41.885025,237.74176,237.74176,6.804776,10279,51.686813,51.686813,15.68,15.68,71.033585,71.033585,10.71312,10.71312,34.028255,34.028255,27.20719,27.20719,17.187456,17.187456,32.0339212,-35.080249,-0.384045074,,,
4/04/2018,19.852535,56.995655,21.261007,21.680735,41.939537,240.285339,240.285339,6.797854,10296.7,51.617859,51.617859,15.73,15.73,70.656219,70.656219,10.465414,10.465414,33.487694,33.487694,27.104628,27.104628,17.533142,17.533142,31.8494194,-35.141683,0.174971021,,,
5/04/2018,20.054501,57.778572,21.529474,21.922132,42.18092,242.181671,242.181671,6.784009,10332.8,52.544792,52.544792,15.81,15.81,71.509041,71.509041,10.496378,10.496378,32.866047,32.866047,27.813246,27.813246,17.266294,17.266294,31.9902012,-35.396911,0.72365807,,,
6/04/2018,20.084421,57.535862,21.514559,21.914589,42.173126,236.784439,236.784439,6.811699,10396.3,51.594872,51.594872,15.47,15.47,69.743019,69.743019,10.434452,10.434452,32.316486,32.316486,27.365696,27.365696,16.738663,16.738663,31.3196632,-35.361427,-0.100296316,,,
9/04/2018,20.099382,57.58284,21.462358,21.952309,42.289928,237.951416,237.951416,6.777087,10351.1,51.840015,51.840015,15.63,15.63,70.754333,70.754333,10.279639,10.279639,32.550724,32.550724,27.72933,27.72933,17.405785,17.405785,31.7439622,-35.512841,0.42727561,,,
10/04/2018,20.346231,58.216995,21.738279,22.284233,42.648125,241.73494,241.73494,6.901691,10455.7,53.556023,53.556023,16.17,16.17,73.841118,73.841118,10.496378,10.496378,33.397602,33.397602,28.997383,28.997383,18.497437,18.497437,33.0459836,-35.746434,0.655616653,,,
11/04/2018,20.114344,57.653294,21.507097,21.974939,42.430096,240.467712,240.467712,6.977838,10556.6,54.115257,54.115257,16.17,16.17,72.263771,72.263771,10.453029,10.453029,32.793983,32.793983,29.034676,29.034676,18.32762,18.32762,32.5746158,-35.452258,-0.826356962,,,
12/04/2018,20.061983,57.222698,21.410156,21.839153,42.328869,242.446045,242.446045,6.991683,10597.7,54.107574,54.107574,16.040001,16.040001,73.327919,73.327919,10.3106,10.3106,33.001194,33.001194,28.8482,28.8482,17.638334,17.638334,32.6252494,-35.337186,-0.325110906,,,
13/04/2018,19.9797,57.277512,21.268465,21.79389,42.453457,241.73494,241.73494,7.053984,10589.3,54.705128,54.705128,16.07,16.07,73.373199,73.373199,10.248676,10.248676,33.109306,33.109306,29.388987,29.388987,18.102499,18.102499,32.8445334,-35.399473,0.176109579,,,
16/04/2018,19.987177,56.854744,21.350496,21.839153,42.531322,243.722397,243.722397,7.060906,10685.3,55.264362,55.264362,15.93,15.93,72.361877,72.361877,10.248676,10.248676,32.118279,32.118279,28.503212,28.503212,17.359838,17.359838,32.1183764,-35.470416,0.200206391,,,
17/04/2018,19.957258,56.96434,21.261007,21.73354,42.562473,246.329895,246.329895,7.060906,10683.6,55.478848,55.478848,16.120001,16.120001,72.82225,72.82225,10.248676,10.248676,32.875061,32.875061,30.200165,30.200165,17.537767,17.537767,32.7367838,-35.501567,0.087783941,,,
18/04/2018,19.927338,56.690331,21.208807,21.658102,42.687054,246.512222,246.512222,7.178588,10814.3,56.352169,56.352169,16.200001,16.200001,73.561874,73.561874,10.341565,10.341565,33.59581,33.59581,32.307377,32.307377,18.125708,18.125708,33.5864668,-35.508466,0.019431057,,,
19/04/2018,19.9797,56.682495,21.126774,21.567577,42.827229,245.144669,245.144669,7.337806,10887.3,56.421112,56.421112,16.27,16.27,75.901482,75.901482,10.279639,10.279639,34.54179,34.54179,32.549793,32.549793,18.713657,18.713657,34.3972722,-35.489423,-0.05364385,,,
20/04/2018,19.987177,56.416306,21.156607,21.567577,42.73378,243.065948,243.065948,7.303194,10917.2,56.152996,56.152996,16.17,16.17,75.690155,75.690155,10.124825,10.124825,34.721977,34.721977,31.617405,31.617405,18.473837,18.473837,34.1256398,-35.430586,-0.165925003,,,
23/04/2018,20.174185,56.893879,21.447441,21.771259,42.842785,243.02951,243.02951,7.35165,10853.7,56.497723,56.497723,16.16,16.16,74.603371,74.603371,10.031938,10.031938,34.478722,34.478722,31.580105,31.580105,18.411947,18.411947,33.8212166,-35.491135,0.170748859,,,
24/04/2018,20.30883,57.512371,21.686081,22.012659,43.130909,239.756592,239.756592,7.268582,10936.3,55.892532,55.892532,16.17,16.17,74.075073,74.075073,9.908086,9.908086,34.226471,34.226471,30.340027,30.340027,17.692488,17.692488,33.248429,-35.862327,1.040441033,,,
26/04/2018,19.874977,56.56506,21.231178,21.220568,43.053036,242.792526,242.792526,7.303194,11075.2,57.156551,57.156551,15.75,15.75,61.969475,61.969475,9.753272,9.753272,33.154354,33.154354,30.414618,30.414618,17.429455,17.429455,30.5442348,-35.749842,-0.314150777,,,
